student_id,3444_1,3444_2,3444_3,3444_4,3444_5,3445_1,3445_2,3445_3,3445_4,3445_5,3446_1,3446_2,3446_3,3446_4,3446_5,3447_1,3447_2,3447_3,3447_4,3447_5,3448_1,3448_2,3448_3,3448_4,3448_5,3449_1,3449_2,3449_3,3449_4,3449_5,3450_1,3450_2,3450_3,3450_4,3450_5,3451_1,3451_2,3451_3,3451_4,3451_5,3452_1,3452_2,3452_3,3452_4,3452_5,3453_1,3453_2,3453_3,3453_4,3453_5,3454_1,3454_2,3454_3,3454_4,3454_5,3455_1,3455_2,3455_3,3455_4,3455_5,3456_1,3456_2,3456_3,3456_4,3456_5,3457_1,3457_2,3457_3,3457_4,3457_5,3458_1,3458_2,3458_3,3458_4,3458_5,3459_1,3459_2,3459_3,3459_4,3459_5,3460_1,3460_2,3460_3,3460_4,3460_5,3461_1,3461_2,3461_3,3461_4,3461_5,3462_1,3462_2,3462_3,3462_4,3462_5,3463_1,3463_2,3463_3,3463_4,3463_5,3464_1,3464_2,3464_3,3464_4,3464_5,3465_1,3465_2,3465_3,3465_4,3465_5
I284978,,,,,,,,,,,,,,,,,,,,,-3.5459285,-3.372441771,,,,,0.862105101,,,,-0.0286511,-1.371036973,-1.248186097,,,0.783262828,-1.132696054,-2.540456614,,,-2.795863772,,,,,-0.402310192,-0.64743789,-0.867385254,,,-3.64569858,-1.463632515,0.160699056,,,0.663238511,-0.425683159,-2.155701498,,,0.567674882,-1.217040213,-3.092726261,,,-2.206184636,-1.060461044,-2.877625647,,,-1.09224599,-2.117677803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I284982,,,,,,,,,,,,,,,1.01799493,,,,1.154531676,,0.915573538,-0.513879351,,,,,,,,,-1.724400035,1.140366981,,1.305933696,,,,0.888847149,-0.442388496,,,,,,,0.834278363,0.957492155,-1.164870688,-0.325071515,-0.93036636,-1.694655232,,1.021266291,-0.582891928,,0.663238511,0.775511084,0.059640427,-0.270802861,,,0.880362911,1.29506656,,-0.916045967,,,-2.111025859,-1.325065249,,,0.580787643,-1.780134836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I284983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.226702563,-1.225212706,-0.867385254,-2.274584994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744148954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285092,,,,1.574394267,,,,,,,,,1.228861348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.406698383,,,,,,0.347532732,,,-2.855814094,0.775511084,0.059640427,1.412324186,,0.567674882,,1.29506656,,,,1.247268873,-0.002876443,,,0.851400568,1.10437049,1.382406727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.949783294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285183,,,,,,,,,,,0.660744512,0.045777624,0.405539624,-0.029668537,0.712622778,0.618314558,0.383784461,0.421099406,-0.288601802,-0.108317845,0.915573538,0.915401859,1.117315838,1.125056572,1.188091765,0.740325724,0.862105101,-0.040539883,-1.510405385,,0.88444448,1.140366981,1.077401973,1.305933696,1.64069748,0.783262828,-0.081574766,0.888847149,1.477069166,,0.917436139,0.86340191,-0.062713299,1.604440964,,,,1.215012786,1.234539268,2.022704421,,1.107304868,1.406256896,-1.986575916,1.29071921,0.663238511,0.775511084,0.691163238,1.412324186,,0.567674882,,1.29506656,1.013044338,-0.36045235,0.879285111,1.247268873,1.210906554,1.346415014,1.048369318,0.851400568,1.10437049,-0.725954315,-0.299581375,1.426354713,,0.448617962,0.04010283,1.109247759,,,,,,,,,,,,,-3.030859414,-0.254764781,,,,,,,,,,,,,,,,,
I285228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.64569858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285249,,,,,,,,,,,,,0.323207452,,,,,,,,,,-0.785087351,,,,,,,,,,,,-0.283605292,0.17084212,,,,,,,,,,,,,,,,,,0.419739492,,-0.978986038,,,,,,,,0.192772728,,,,0.453118258,,,,,,,,,,,,,,,,,,,,-0.082801929,,,,,,-0.644674433,,,-0.449124786,,,,,-0.42146412,,,,,,,,
I285260,,,,,,,,,,,,,,0.333777525,,,,,,,-0.075871359,,-1.081016736,-0.564957457,,-0.427122353,,,,,,0.064051001,-0.731388748,-1.42302824,,,-0.524408271,,,,,,,,,0.147284721,0.149082947,-0.481755987,,,-0.719133558,-0.889762563,-0.599746783,,,0.177851945,0.213596489,0.144845886,-0.083788745,,-0.240503576,-0.31815316,-0.949850697,,,,0.016479584,-1.344426071,-1.134959912,,-0.313036334,-0.209719794,0.177628988,-1.193822101,,,,,,,,0.989389318,,,-0.400427525,,,,,,,,,,,,,,,,,,,,,,,,,
I285268,0.180772984,,,,,,,-2.783616975,,,0.166138987,,,,,0.175511713,,,,,0.134810682,-0.513879351,,,,0.390091301,-0.424197752,,,,0.071414169,0.266835171,,,,0.278916363,0.454935058,,,,-0.143506693,0.209279179,,,,0.503892108,0.827569247,-1.283864862,,,0.291861632,-0.017803544,0.744554294,1.756581385,,-0.068373257,-0.343147113,,,,0.423581049,-0.202167734,-2.693836005,,,0.091505601,,0.635956713,0.971612742,1.048369318,0.444397656,0.638963515,-2.131528343,,,0.519333131,0.02428774,,,,0.283581175,0.437496064,,,,0.492442894,0.446772192,,,,0.659715456,0.117015842,,,,,,,,,,0.151421031,1.455386879,,,,,1.15368925,,
I285269,,,,,,,,,,,,-0.183134136,0.222579241,-0.50788704,8.78E-05,0.618314558,0.106351737,-1.106373799,-1.254985827,,0.915573538,-0.643814006,,0.042913202,,,0.862105101,-0.797902786,,,-1.398294471,-0.229489721,-0.085392062,1.305933696,,,,-0.482874357,-0.442388496,,,,0.086100171,,,0.834278363,0.654338702,-0.331911472,0.357258202,-0.93036636,-0.902043871,-0.490349077,-0.446510391,-0.15852235,,0.663238511,-0.087847278,0.059640427,0.450537302,,,0.880362911,-0.272002305,-0.979043859,-0.677934417,,,-1.651065986,-1.325065249,,-3.683774734,0.206799894,-0.304282107,,,,,,0.485891626,,,-0.321090801,-0.964889129,-0.129216113,2.677377287,,-0.284943508,0.51146716,,,,,0.390502016,-0.071289204,,,,0.099765233,-0.906889586,,,0.016861171,0.218767685,-1.348413702,,,,-1.329661663,,
I285270,,,,,,,,,,,,-0.183134136,0.222579241,-0.50788704,0.101878475,0.618314558,0.106351737,-1.106373799,-1.599202613,,,-1.159361188,,-0.206747962,,,,-0.570693915,,,-1.724400035,-0.366475391,-0.085392062,,,,,,-0.442388496,,,,0.086100171,,,,0.56772343,-0.404630134,0.231932336,,-1.137214275,-0.414270318,-0.559945122,0.018686924,,,,,,,,,,,,,,,,,,,,,,,,,0.485891626,,,,-0.07466691,0.032590544,,,-0.284943508,0.168619609,,,,,0.390502016,-0.071289204,,,,,,,,,,,,,,,,
I285271,,,,,,,,,,,,,,,1.01799493,,,,,,,-0.922245411,,,,,,,,,-1.724400035,,,,,,,,-0.442388496,,,,,,,,0.957492155,-1.164870688,-0.770674596,,-2.391456428,,1.406256896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285272,,,,,,,,,,,,-0.183134136,0.222579241,-0.50788704,0.101878475,0.618314558,0.106351737,-1.106373799,-1.254985827,,0.915573538,-0.922245411,,-0.019114416,,,,-0.797902786,,,-1.724400035,-0.199048461,-0.085392062,1.305933696,,,,,-0.442388496,,,,0.086100171,,,0.834278363,0.654338702,-0.331911472,0.231932336,-0.93036636,-0.902043871,-0.414270318,-0.57002821,-0.114997265,,0.663238511,-0.329587619,-0.11077049,0.290239488,,,0.880362911,-0.898829851,-0.979043859,-0.916045967,,,-2.111025859,-1.039907243,,,0.580787643,-1.780134836,,,,,,0.485891626,,,-0.357493027,-0.964889129,-0.085393477,,,-0.284943508,0.51146716,,,,,0.390502016,-0.071289204,,,,-0.058897985,-0.906889586,,,0.016861171,0.218767685,-1.348413702,,,,-1.329661663,,
I285273,,,,,,,,,,,,,,,1.01799493,,,,,,,-0.922245411,,,,,,,,,-1.724400035,,,,,,,,-0.442388496,,,,,,,,0.957492155,-1.164870688,-0.770674596,,-2.391456428,,1.406256896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285274,,,,,,,,,,,,,,,1.01799493,,,,,,,-0.922245411,,,,,,,,,-1.724400035,,,,,,,,-0.442388496,,,,,,,,0.957492155,-1.164870688,-0.770674596,,-2.391456428,,1.406256896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285275,,,,,,,,,,,,-0.183134136,0.222579241,-0.50788704,0.101878475,0.618314558,0.106351737,-1.106373799,-1.599202613,,,-0.922245411,,-0.019114416,,,,-0.797902786,,,-1.724400035,-0.294720993,-0.085392062,,,,,,-0.442388496,,,,0.086100171,,,0.834278363,0.654338702,-0.331911472,0.231932336,-0.93036636,-1.137214275,-0.414270318,-0.559945122,0.0019764,,0.663238511,-0.329587619,-0.11077049,0.290239488,,,0.880362911,-0.898829851,-0.979043859,-0.916045967,,,-2.111025859,-1.039907243,,,0.580787643,-1.780134836,,,,,,0.485891626,,,-0.357493027,-0.964889129,-0.085393477,,,-0.284943508,0.51146716,,,,,0.390502016,-0.071289204,,,,-0.058897985,-0.906889586,,,0.016861171,0.218767685,-1.348413702,,,,-1.329661663,,
I285292,,0.576601109,-0.280419889,0.70993909,,,0.570881133,-0.270802156,-0.176188958,-1.390119757,,0.961424665,0.146014298,0.025399048,0.247926026,,-0.448513711,-0.46992663,1.154531676,,,0.223814177,1.117315838,0.772357992,-0.369855991,,-0.424197752,,,,,0.322700577,-0.421990335,0.112012849,,,0.531579319,0.202986396,-0.331650554,,,0.372809862,,0.131296114,,0.834278363,-1.316158742,0.59800596,0.532714415,0.841476109,-0.35331293,0.712822412,0.574402196,0.748808266,-0.980867673,,0.775511084,,,,,0.880362911,1.29506656,0.360175097,,0.879285111,-0.137369077,0.258464394,0.593270425,0.625519066,0.095538018,1.10437049,0.445357375,,-1.209062364,,-0.703852878,-0.050703156,0.3612204,,,-1.052200763,-0.244511939,-0.237087217,-1.169878728,,-0.284943508,,,-1.001358038,,,-0.623488665,1.231859042,,,-1.399761714,0.481732242,0.771279937,-1.204872669,,-0.534347894,1.455386879,-1.950931982,-0.107114418,,,0.118959703,1.010186254,
I285310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081534527,,-0.729299005,-0.842027467,,,0.147936423,0.071103299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285414,,0.379984933,-0.445746722,,,,1.053500089,1.404407723,,,,0.045777624,0.323207452,-1.846898847,,0.618314558,0.93864991,0.35995056,0.570406221,,0.437555463,0.550478997,0.102700804,-1.129408782,,-0.010176611,0.862105101,1.01976818,-0.850729186,,0.51022498,-0.586223237,0.451282108,-0.448398977,,,0.509680958,,1.477069166,,,0.86340191,,,,0.437935877,0.684654048,0.548645413,1.234539268,,-0.078947459,0.853709003,0.44741237,0.009774645,,-1.682796559,0.354075138,0.177247962,1.412324186,,0.567674882,0.880362911,-0.167531047,0.309954386,,,-2.016520581,0.013550695,-0.184433227,,0.298330409,-0.224724431,0.059513524,0.666198609,,,-0.106275405,-0.156643472,,,0.668730734,-0.222804792,0.265023147,,,0.842672577,0.324819575,0.357185762,0.929280315,,,-1.119649437,0.390502016,,,,,,,,,,,,,,,,,
I285437,,,,,,,,,,,,-0.183134136,0.222579241,-0.50788704,0.101878475,0.618314558,0.106351737,-1.106373799,-1.599202613,,,-0.922245411,,-0.019114416,,,,-0.797902786,,,-1.724400035,-0.294720993,-0.085392062,,,,,,-0.442388496,,,,0.086100171,,,,0.56772343,-0.331911472,0.231932336,,-1.137214275,-0.414270318,-0.559945122,0.018686924,,,-1.066320088,-0.337985047,1.412324186,,,,-0.898829851,-0.979043859,,,,,,,,,,,,,,,0.485891626,,,-0.357493027,-0.964889129,-0.085393477,,,-0.284943508,0.51146716,,,,,0.390502016,-0.071289204,,,,-0.058897985,-0.906889586,,,0.016861171,0.218767685,-1.348413702,,,,-1.329661663,,
I285438,,,,,,,,,,,,-0.183134136,0.222579241,-0.50788704,0.101878475,0.618314558,0.106351737,-1.106373799,-1.599202613,,,-0.744408578,,-0.019114416,,,,-0.797902786,,,-1.724400035,-0.317867573,-0.085392062,,,,,-1.39735536,-0.442388496,,,,0.086100171,,,,0.56772343,-0.331911472,0.231932336,,-1.137214275,-0.490349077,-0.559945122,-0.004904404,,,-0.375633399,0.059640427,1.412324186,,,,-0.533180449,-0.979043859,-0.36045235,,,0.188773504,-1.325065249,,,-0.291850437,0.679619713,,,,,,0.485891626,,,-0.357493027,-0.964889129,-0.129216113,,,-0.284943508,0.51146716,,,,,0.390502016,-0.071289204,,,,0.099765233,-0.906889586,,,0.016861171,0.218767685,-1.348413702,,,,-1.329661663,,
I285439,,,,,,,,,,,,-0.183134136,0.222579241,-0.50788704,0.101878475,0.618314558,0.106351737,-1.106373799,-1.599202613,,,-0.744408578,,-0.019114416,,,,-0.797902786,,,-1.724400035,-0.317867573,-0.085392062,,,,,-1.39735536,-0.442388496,,,,0.086100171,,,,0.56772343,-0.331911472,0.231932336,,-1.137214275,-0.490349077,-0.559945122,-0.004904404,,,-0.375633399,0.059640427,1.412324186,,,,-0.533180449,-0.979043859,-0.36045235,,,0.188773504,-1.325065249,,,-0.291850437,0.679619713,,,,,,0.485891626,,,-0.357493027,-0.964889129,-0.129216113,,,-0.284943508,0.51146716,,,,,0.390502016,-0.071289204,,,,0.099765233,-0.906889586,,,0.016861171,0.218767685,-1.348413702,,,,-1.329661663,,
I285601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.889759567,,,,,,,,,,,,,-2.150860446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.096287792,-2.908151259,-0.337985047,,,,,-1.630128654,,,-1.471548982,,,,,,,1.382406727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285623,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.16115601,,,0.88444448,,1.077401973,,,,,,,,,,,,,-2.257193026,-0.406698383,-2.354812425,-2.274584994,,,1.107304868,1.406256896,1.756581385,,,0.775511084,1.252516849,,,,0.880362911,1.29506656,-2.150860446,,,,0.328155284,,,,,-0.023167301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285680,0.669326667,0.503749642,0.631728157,-0.306379833,,,1.053500089,0.220089263,0.232618119,-1.040396195,,0.24510215,0.387578348,0.395794115,-0.99746127,,0.22042306,0.014748106,-0.098375098,-1.661756298,0.585091906,0.302852769,0.092417543,0.151461534,-0.542961297,0.187324003,0.268426861,-0.654402446,,,0.60774885,0.125658313,0.369614299,0.231404933,-1.189159538,0.783262828,-0.179245328,0.674515663,0.769900554,,,0.561499111,0.519409981,,,0.525131224,0.12551945,0.424424945,-0.131916954,,0.504702725,-0.024765293,0.393466797,0.655652767,-0.33184285,-0.000733679,0.235912108,0.71075214,0.249436408,,0.567674882,0.680610233,0.546760807,0.192772728,-1.249402137,0.879285111,0.195645114,0.261436991,0.121388402,,0.408944441,0.2997686,0.307555999,0.295283108,,0.85361783,-0.005385702,0.083291042,0.07282431,,0.668730734,-0.113469637,0.184871561,0.271704825,-0.956142283,0.013181223,-0.183316327,0.124251102,0.201323442,-1.001358038,0.806221556,-0.598410352,0.316267782,0.323858974,-0.781182427,,0.637317418,0.898707683,0.628254126,-1.204872669,,0.672097437,0.977602191,1.212288988,,,,0.768673605,1.010186254,
I285708,,0.891186991,0.050233778,,,,,-0.689604626,-1.775868823,,,0.961424665,0.977290821,0.389692303,1.781425308,,0.93864991,1.015116763,-0.59784469,,0.915573538,0.915401859,-0.531433593,0.867880524,,0.740325724,0.862105101,,,,0.88444448,1.140366981,,0.28257297,0.225768971,0.783262828,0.838156361,0.888847149,,,,0.86340191,0.978980992,,,-0.063245588,-1.770888922,0.752257666,0.357258202,,0.012507698,-0.160674454,1.194512063,1.054739391,-0.129022592,-0.538389208,-0.657024272,-0.548051335,0.1499789,,0.051338645,-0.578700132,-0.780240855,1.364589314,,-0.281062486,-0.983536713,-1.344426071,0.67104079,,0.12577252,-0.571094622,-0.24987279,,,,,1.22058064,-0.760820639,,0.668730734,0.68634079,0.468837182,1.081337391,0.540012834,,,0.922884221,,,,,,-0.331918853,,,0.637317418,1.157520026,1.295707914,-1.204872669,,0.989583051,,,,,,1.15368925,1.010186254,
I285729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.64569858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285765,,,,,,,,,,,,,0.743689618,,,0.618314558,-1.835677331,-0.655557054,,,-3.5459285,,,,,0.740325724,0.862105101,,,,-1.398294471,-2.62673895,-0.957487588,,,0.783262828,0.838156361,,,,-0.939213816,,,,,0.24542667,-0.30176065,1.215012786,,,-0.510093199,-0.22407342,-2.828639759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663238511,0.775511084,0.987433199,0.570760662,,,0.880362911,0.563767756,0.583378257,,0.879285111,-0.137369077,,,,-2.172049633,0.406260027,0.679619713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285788,,0.891186991,-0.073761347,,,,-0.268456182,1.115578434,0.365434934,,,0.208838056,0.13667711,0.967874909,,0.618314558,0.053226322,0.509895815,0.278343493,,-0.114003855,0.647411632,-0.681319905,0.883287384,,,0.862105101,0.441418327,,,0.88444448,0.1088975,0.598604429,0.676173249,,-1.36020965,0.21671641,0.781681406,1.013751799,,0.917436139,-2.668860834,-0.432346757,,,-0.402310192,-0.428352201,0.550417667,-0.05513888,,0.406468374,0.165377372,0.383334999,0.784800163,0.580848309,0.663238511,0.524352287,0.845193192,0.622709028,,,,-0.300494466,0.570778078,1.417447224,0.022210181,-0.085118588,0.66632747,0.445916049,,0.439111904,0.551150878,0.194597689,0.666198609,,0.85361783,0.249952436,-0.169163691,0.339219595,,0.668730734,0.15339338,-0.387181763,-0.07590051,-1.169878728,-0.263315895,0.392571029,0.390462142,,,,,,,,,,,,,,,,,,,,,,
I285808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957492155,1.215012786,0.181801989,,,1.107304868,0.409810624,0.604840677,-1.548764394,,,,,,,,,,,,,-2.877625647,0.385882784,,,,,0.236963061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285829,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.16115601,,,0.88444448,,1.077401973,,,,,,,,,,,,,,0.957492155,-1.908584274,,,,1.107304868,,1.756581385,,,,,,,,0.880362911,1.29506656,-2.150860446,,,,0.188773504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285830,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.16115601,,,0.88444448,,1.077401973,,,,,,,,,,,,,-2.257193026,-0.406698383,-2.354812425,-2.274584994,,,1.107304868,1.406256896,1.756581385,,,,,,,,0.880362911,1.29506656,-2.150860446,,,,0.188773504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285853,0.669326667,-1.153621242,,,,,,,,,,0.961424665,-1.358721212,-1.846898847,-1.424982282,-4.031115314,0.93864991,-0.46992663,,,-1.067316257,-0.156559049,0.018149551,,,-1.511181281,-0.424197752,,,,0.88444448,-2.109685195,-2.992377149,,-1.189159538,-3.503682128,-0.311507548,,,,-2.795863772,0.86340191,,,,-0.453834716,-1.429841287,-2.255650614,-0.520022863,,-0.054005143,-2.221140851,-1.851355916,-1.986575916,-1.548764394,0.264855197,-0.690436175,-1.419526336,-1.953929909,,-0.084539312,0.414273328,0.929417158,-0.979043859,-1.249402137,-1.364692887,-1.719812448,-2.151373216,-1.039907243,,0.284503655,-0.352555694,-0.53428513,-1.909214681,,,,-2.911091696,,,0.668730734,-0.52585332,1.284093319,,,,-3.943522006,,,,,,,-1.895696749,,,,-1.275315997,,,,-0.280359403,1.455386879,,,,,-0.915769844,,
I285864,,,,,,,,,,,,-1.327692936,-0.186222865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048031796,-0.086485989,,,,,,,,0.663238511,-0.269852554,-1.133235994,-0.511249583,,,-0.517905838,-1.045089611,,,,,,,,,-3.08429229,-1.897266005,-1.909214681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I285865,,,-0.331289683,0.125518689,,,,0.721254758,0.382429408,,,,0.497982765,0.718602767,-1.424982282,,0.93864991,0.546155691,0.234091565,,,,0.479090252,0.629074194,0.075271939,,,0.262405278,,,,,0.625204292,0.56167135,-1.189159538,,,0.374451584,0.99720475,,,,0.978980992,0.341745378,,,,0.91361307,0.171168279,0.250861953,,,0.760693382,0.491288776,0.495663801,,,1.035630226,1.282852875,,,,0.68565089,0.330633503,1.036468744,,,0.660527219,0.67104079,,,,0.855316466,-1.449319451,-0.079597902,,0.587341304,0.380240504,0.302551587,,,,0.271053148,0.553967548,-1.169878728,,-0.528848741,-0.116777812,0.363772766,,,-0.737407441,-0.229946827,0.832596601,,,,,,,,,,,,,,,,
I285866,,,-0.445746722,0.300460323,,,,0.645946557,0.386661365,,,,0.475499878,0.636498185,-1.424982282,,0.93864991,0.55571485,0.237484977,,,,0.479090252,0.629074194,-0.716066603,,,0.383583342,,,,,0.388670121,0.487245115,-1.189159538,,,0.182814021,0.99720475,,,,-0.062713299,0.341745378,,,,0.947753145,0.126394764,0.250861953,,,0.700440787,0.271201504,0.39039514,,,1.035630226,1.075698777,,,,0.593019709,0.815300289,1.036468744,,,0.64547125,0.67104079,,,,0.832399498,-1.449319451,-0.079597902,,0.587341304,0.389629779,0.434335856,,,,0.271053148,0.670010705,-1.169878728,,-0.528848741,-0.116777812,0.3958583,,,-0.737407441,-0.229946827,0.654464127,,,,-0.194055542,-1.151622641,,,,-2.048367504,,,,,,,
I285868,,,-0.445746722,0.300460323,,,,0.673165316,0.482502752,,,,0.467541085,0.617747666,-1.424982282,,0.93864991,0.549497457,0.22941928,,,,0.479090252,0.629074194,-0.716066603,,,0.383583342,,,,,0.388670121,0.459014474,-1.189159538,,,0.182814021,0.99720475,,,,-0.062713299,0.341745378,,,,0.947753145,0.126394764,0.250861953,,,0.700440787,0.271201504,0.39039514,,,1.035630226,1.075698777,,,,0.593019709,0.815300289,1.036468744,,,0.64547125,0.67104079,,,,0.832399498,-1.449319451,-0.079597902,,0.587341304,0.371912809,0.454041313,,,,0.291982676,0.626220835,-1.169878728,,-0.528848741,-0.116777812,0.3958583,,,-0.737407441,-0.229946827,0.654464127,,,,,,,,,,,,,,,,
I285869,,,-0.403234108,0.270259302,,,,0.67892313,0.316020232,,,,0.474149768,0.644767454,-1.424982282,,0.93864991,0.556813897,0.213782259,,,,0.479090252,0.629074194,-0.716066603,,,0.383583342,,,,,0.388670121,0.459014474,-1.189159538,,,0.182814021,0.99720475,,,,-0.102778464,0.341745378,,,,0.947753145,0.126394764,0.250861953,,,0.700440787,0.271201504,0.39039514,,,1.035630226,1.075698777,,,,0.593019709,0.815300289,1.036468744,,,0.64547125,0.67104079,,,,0.832399498,-1.449319451,-0.079597902,,0.587341304,0.380240504,0.429222887,,,,0.282901571,0.640508208,-1.169878728,,-0.528848741,-0.116777812,0.401473269,,,-0.737407441,-0.229946827,0.654464127,,,,1.157520026,1.295707914,,,,1.455386879,,,,,,,
I285908,,0.209584247,,,,,,1.404407723,,,,0.634407865,0.234850974,-1.241155411,,0.618314558,0.145984984,0.546155691,,,0.915573538,0.915401859,1.117315838,,,,0.090323389,-0.252601496,,,,0.414177886,0.399105452,,,-0.931515154,0.838156361,0.202986396,,,,,,,,0.834278363,0.747616688,0.159931113,,,0.012507698,0.057203683,0.15503743,-0.114997265,,0.31133325,0.038778615,0.230051344,,,-0.120773434,0.301768946,-0.256713828,,,-0.002277674,0.395183981,0.188773504,1.070261998,,0.527459475,0.193791625,0.266215587,,,,1.00351133,0.469367488,,,,0.585324614,-0.012905081,,,,-1.504469674,,,,0.806221556,,0.390502016,,,,,0.420296989,,,,,,,,,,,,
I285995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775511084,1.252516849,1.412324186,-1.187862797,,,1.29506656,1.364589314,-1.249402137,,,1.721973079,,-1.911582445,,1.10437049,-0.725954315,-1.909214681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I286023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.737235376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I286056,0.669326667,-1.153621242,1.042194778,-1.451198851,,,,,,1.932254078,,0.961424665,1.228861348,1.787561773,,,0.93864991,1.015116763,1.154531676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663238511,0.084824394,-0.536797784,,,0.567674882,-3.314443337,1.29506656,-2.150860446,,-1.17769472,0.208790411,-0.90636905,,,-1.416187083,-1.289151099,1.382406727,,,-0.539235084,-0.846133228,-0.156643472,-0.137464506,,,0.989389318,0.378253166,0.032590544,2.677377287,0.842672577,0.934582658,,0.929280315,-1.001358038,,,-0.900031578,,,,,1.157520026,,,,0.989583051,-0.296490313,1.362918558,,,,,,
I286099,,,,,,,,,,1.932254078,,,,0.42463904,2.493960328,,,,0.278343493,,,,,,,,,,,,,,,,1.64069748,,,,,,,,0.978980992,,,,,,,,,,,-0.114997265,,0.663238511,-0.499602804,1.252516849,,,0.567674882,,,,,,,,0.67104079,,,,,,,,,,,,,,,0.976462706,1.956016784,,,,,1.655620329,,,,,,,,,,1.451678072,,,,,,,,,,
I28617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.855814094,0.775511084,,,,0.567674882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I286173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.215012786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
